audio_path,audio_filename,subtitle,text_for_tts,original_english
\voice\mandatory_pit_stops\pit_window_opens_2_min,3.wav,pit window opens in 2 minutes,pit window opens in 2 minutes,pit window opens in 2 minutes
\voice\mandatory_pit_stops\pit_window_opens_after,1.wav,pit window opens after,pit window opens after,pit window opens after
\voice\mandatory_pit_stops\pit_window_opens_after,2.wav,pit window opens after,pit window opens after,pit window opens after
\voice\mandatory_pit_stops\pit_window_opens_after,3.wav,pit window opens after,pit window opens after,pit window opens after
\voice\mandatory_pit_stops\pit_window_opens_on_lap,1.wav,pit window opens on lap,pit window opens on lap,pit window opens on lap
\voice\mandatory_pit_stops\pit_window_opens_on_lap,2.wav,pit window opens on lap,pit window opens on lap,pit window opens on lap
\voice\mandatory_pit_stops\pit_window_opens_on_lap,3.wav,the pit window opens on lap,the pit window opens on lap,the pit window opens on lap
\voice\mandatory_pit_stops\prime_tyres,1.wav,prime tyres,prime tyres,prime tyres
\voice\mandatory_pit_stops\prime_tyres,2.wav,prime tyres,prime tyres,prime tyres
\voice\mandatory_pit_stops\prime_tyres,3.wav,primes,primes,primes
\voice\mandatory_pit_stops\stop_complete_go,1.wav,"go, go, go","go, go, go","go, go, go"
\voice\mandatory_pit_stops\stop_complete_go,2.wav,"we're done, go, go","we're done, go, go","we're done, go, go"
\voice\mandatory_pit_stops\stop_complete_go,3.wav,"go, go","go, go","go, go"
\voice\mandatory_pit_stops\stop_complete_go,4.wav,"all done, go","all done, go","all done, go"
\voice\mandatory_pit_stops\theyve_done,1.wav,they've done,they've done,they've done
\voice\mandatory_pit_stops\theyve_done,2.wav,they've done,they've done,they've done
\voice\mandatory_pit_stops\theyve_done,3.wav,they've done,they've done,they've done
\voice\mandatory_pit_stops\theyve_done,4.wav,they've done,they've done,they've done
\voice\mandatory_pit_stops\theyve_done,5.wav,they've done,they've done,they've done
\voice\mandatory_pit_stops\three_hundred_feet,1.wav,300 feet,300 feet,300 feet
\voice\mandatory_pit_stops\three_hundred_feet,2.wav,300 feet,300 feet,300 feet
\voice\mandatory_pit_stops\three_hundred_feet,3.wav,300 feet,300 feet,300 feet
\voice\mandatory_pit_stops\three_hundred_feet,4.wav,300 feet,300 feet,300 feet
\voice\mandatory_pit_stops\three_hundred_feet,5.wav,300 feet,300 feet,300 feet
\voice\mandatory_pit_stops\wait,1.wav,wait,wait,wait
\voice\mandatory_pit_stops\wait,2.wav,wait,wait,wait
\voice\mandatory_pit_stops\wait,3.wav,wait,wait,wait
\voice\mandatory_pit_stops\wait,4.wav,wait,wait,wait
\voice\mandatory_pit_stops\wait,5.wav,wait,wait,wait
\voice\mandatory_pit_stops\wait,6.wav,wait,wait,wait
\voice\mandatory_pit_stops\wait,7.wav,wait,wait,wait
\voice\mandatory_pit_stops\wait,8.wav,wait,wait,wait
\voice\mandatory_pit_stops\wait,9.wav,wait,wait,wait
\voice\mandatory_pit_stops\wait_5_seconds,1.wav,5 seconds,5 seconds,5 seconds
\voice\mandatory_pit_stops\wait_5_seconds,2.wav,5 seconds,5 seconds,5 seconds
\voice\mandatory_pit_stops\wait_5_seconds,3.wav,5 seconds,5 seconds,5 seconds
\voice\mandatory_pit_stops\wait_5_seconds,4.wav,5 seconds,5 seconds,5 seconds
\voice\mandatory_pit_stops\wait_intro,1.wav,"hold, we need to wait","hold, we need to wait","hold, we need to wait"
\voice\mandatory_pit_stops\wait_intro,2.wav,"wait, we need to be stationary for another","wait, we need to be stationary for another","wait, we need to be stationary for another"
\voice\mandatory_pit_stops\wait_intro,3.wav,"wait, we need to be stopped for another","wait, we need to be stopped for another","wait, we need to be stopped for another"
\voice\mandatory_pit_stops\wait_intro,4.wav,"hold, we need to wait another","hold, we need to wait another","hold, we need to wait another"
\voice\mandatory_pit_stops\wait_intro,5.wav,"hold, we need to be stationary for another","hold, we need to be stationary for another","hold, we need to be stationary for another"
\voice\mandatory_pit_stops\wait_intro,6.wav,"wait, we need to be stopped for another","wait, we need to be stopped for another","wait, we need to be stopped for another"
\voice\mandatory_pit_stops\wait_intro,7.wav,"wait, we need to be stationary for another","wait, we need to be stationary for another","wait, we need to be stationary for another"
\voice\mandatory_pit_stops\watch_your_pit_speed,1.wav,watch your speed,watch your speed,watch your speed
\voice\mandatory_pit_stops\watch_your_pit_speed,2.wav,watch your speed limit in the pits,watch your speed limit in the pits,watch your speed limit in the pits
\voice\mandatory_pit_stops\watch_your_pit_speed,3.wav,look out for the pit speed limit,look out for the pit speed limit,look out for the pit speed limit
\voice\mandatory_pit_stops\watch_your_speed,4.wav,look out for the limiter line,look out for the limiter line,look out for the limiter line
\voice\mandatory_pit_stops\watch_your_speed,5.wav,watch your speed,watch your speed,watch your speed
\voice\mandatory_pit_stops\watch_your_speed,6.wav,watch your speed in the pits,watch your speed in the pits,watch your speed in the pits
\voice\mandatory_pit_stops\watch_your_speed,7.wav,watch your speed,watch your speed,watch your speed
\voice\mandatory_pit_stops\watch_your_speed,8.wav,pit speed limit,pit speed limit,pit speed limit
\voice\mandatory_pit_stops\watch_your_speed,9.wav,watch your pit speed,watch your pit speed,watch your pit speed
\voice\mandatory_pit_stops\will_be_serving_penalty,1.wav,will be serving that penalty,will be serving that penalty,will be serving that penalty
\voice\mandatory_pit_stops\will_be_serving_penalty,2.wav,will be serving this penalty,will be serving this penalty,will be serving this penalty
\voice\mandatory_pit_stops\will_be_serving_penalty,3.wav,we're serving the penalty,we're serving the penalty,we're serving the penalty
\voice\mandatory_pit_stops\will_be_serving_penalty,4.wav,we'll be serving the penalty,we'll be serving the penalty,we'll be serving the penalty
\voice\mandatory_pit_stops\will_be_serving_penalty,5.wav,we're serving the penalty,we're serving the penalty,we're serving the penalty
\voice\mandatory_pit_stops\will_change_all_four_tyre_and_refuel,1.wav,we're gonna change all 4 tyres and we're gonna refuel you,we're gonna change all 4 tyres and we're gonna refuel you,we're gonna change all 4 tyres and we're gonna refuel you
\voice\mandatory_pit_stops\will_change_all_four_tyre_and_refuel,2.wav,we're gonna change all 4 tyres and refuel,we're gonna change all 4 tyres and refuel,we're gonna change all 4 tyres and refuel
\voice\mandatory_pit_stops\will_change_all_four_tyre_and_refuel,3.wav,we're changing all 4 tyres and we're gonna add fuel,we're changing all 4 tyres and we're gonna add fuel,we're changing all 4 tyres and we're gonna add fuel
\voice\mandatory_pit_stops\will_change_all_four_tyre_and_refuel,4.wav,we're adding fuel and we're gonna change all 4 tyres,we're adding fuel and we're gonna change all 4 tyres,we're adding fuel and we're gonna change all 4 tyres
\voice\mandatory_pit_stops\will_change_all_four_tyre_and_refuel,5.wav,we're changing all 4 tyres and we're adding fuel,we're changing all 4 tyres and we're adding fuel,we're changing all 4 tyres and we're adding fuel
\voice\mandatory_pit_stops\will_change_all_four_tyre_and_refuel,6.wav,we'll add fuel and change all 4 tyres,we'll add fuel and change all 4 tyres,we'll add fuel and change all 4 tyres
\voice\mandatory_pit_stops\will_change_all_four_tyre_no_fuel,1.wav,"we're changing all 4 tyres, no fuel this time","we're changing all 4 tyres, no fuel this time","we're changing all 4 tyres, no fuel this time"
\voice\mandatory_pit_stops\will_change_all_four_tyre_no_fuel,2.wav,"we're changing all 4 tyres, we are not refueling","we're changing all 4 tyres, we are not refueling","we're changing all 4 tyres, we are not refueling"
\voice\mandatory_pit_stops\will_change_all_four_tyre_no_fuel,3.wav,"we're changing all 4 tyres, no fuel","we're changing all 4 tyres, no fuel","we're changing all 4 tyres, no fuel"
\voice\mandatory_pit_stops\will_change_all_four_tyre_no_fuel,4.wav,"we're changing all 4 tyres, we're not refueling this time","we're changing all 4 tyres, we're not refueling this time","we're changing all 4 tyres, we're not refueling this time"
\voice\mandatory_pit_stops\will_change_all_four_tyre_no_fuel,5.wav,"we're changing all 4 tyres, no fuel","we're changing all 4 tyres, no fuel","we're changing all 4 tyres, no fuel"
\voice\mandatory_pit_stops\will_change_all_four_tyre_no_fuel,6.wav,"we're changing all 4 tyres, no refueling","we're changing all 4 tyres, no refueling","we're changing all 4 tyres, no refueling"
\voice\mandatory_pit_stops\will_change_all_four_tyres,1.wav,we're gonna change all 4 tyres,we're gonna change all 4 tyres,we're gonna change all 4 tyres
\voice\mandatory_pit_stops\will_change_all_four_tyres,2.wav,we're changing all 4 tyres,we're changing all 4 tyres,we're changing all 4 tyres
\voice\mandatory_pit_stops\will_change_all_four_tyres,3.wav,we'll change all 4 tyres,we'll change all 4 tyres,we'll change all 4 tyres
\voice\mandatory_pit_stops\will_change_all_four_tyres,4.wav,we're gonna change all 4 tyres,we're gonna change all 4 tyres,we're gonna change all 4 tyres
\voice\mandatory_pit_stops\will_change_all_four_tyres,5.wav,we're changing all 4 tyres,we're changing all 4 tyres,we're changing all 4 tyres
\voice\mandatory_pit_stops\will_change_front_tyres_only,1.wav,we're changing your front tyres only,we're changing your front tyres only,we're changing your front tyres only
\voice\mandatory_pit_stops\will_change_front_tyres_only,2.wav,we're changing front tyres only this time,we're changing front tyres only this time,we're changing front tyres only this time
\voice\mandatory_pit_stops\will_change_front_tyres_only,3.wav,we're changing front tyres only,we're changing front tyres only,we're changing front tyres only
\voice\mandatory_pit_stops\will_change_front_tyres_only,4.wav,we'll change the front tyres only,we'll change the front tyres only,we'll change the front tyres only
\voice\mandatory_pit_stops\will_change_front_tyres_only,5.wav,we'll change the front tyres only this time,we'll change the front tyres only this time,we'll change the front tyres only this time
\voice\mandatory_pit_stops\will_change_rear_tyres_only,1.wav,we'll change your rear tyres only,we'll change your rear tyres only,we'll change your rear tyres only
\voice\mandatory_pit_stops\will_change_rear_tyres_only,2.wav,we're changing the rear tyres only,we're changing the rear tyres only,we're changing the rear tyres only
\voice\mandatory_pit_stops\will_change_rear_tyres_only,3.wav,we're changing rear tyres only this time,we're changing rear tyres only this time,we're changing rear tyres only this time
\voice\mandatory_pit_stops\will_change_rear_tyres_only,4.wav,we'll change the rear tyres only this time,we'll change the rear tyres only this time,we'll change the rear tyres only this time
\voice\mandatory_pit_stops\will_change_rear_tyres_only,5.wav,we're changing rear tyres only,we're changing rear tyres only,we're changing rear tyres only
\voice\mandatory_pit_stops\will_fix_front_aero,1.wav,we'll fix the front aero,we'll fix the front aero,we'll fix the front aero
\voice\mandatory_pit_stops\will_fix_front_aero,2.wav,we'll fix the front aero,we'll fix the front aero,we'll fix the front aero
\voice\mandatory_pit_stops\will_fix_front_aero,3.wav,we're gonna fix the front aero,we're gonna fix the front aero,we're gonna fix the front aero
\voice\mandatory_pit_stops\will_fix_front_aero,4.wav,we'll fix the front aero,we'll fix the front aero,we'll fix the front aero
\voice\mandatory_pit_stops\will_fix_front_aero,5.wav,we'll fix the front aero,we'll fix the front aero,we'll fix the front aero
\voice\mandatory_pit_stops\will_fix_front_aero,6.wav,we're gonna fix the front aero,we're gonna fix the front aero,we're gonna fix the front aero
\voice\mandatory_pit_stops\will_fix_front_and_leave_rear_aero,1.wav,we'll fix the front and we'll leave the rear aero,we'll fix the front and we'll leave the rear aero,we'll fix the front and we'll leave the rear aero
\voice\mandatory_pit_stops\will_fix_front_and_leave_rear_aero,2.wav,we're gonna fix the front aero and leave the rear,we're gonna fix the front aero and leave the rear,we're gonna fix the front aero and leave the rear
\voice\mandatory_pit_stops\will_fix_front_and_leave_rear_aero,3.wav,we're gonna fix the front aero only,we're gonna fix the front aero only,we're gonna fix the front aero only
\voice\mandatory_pit_stops\will_fix_front_and_leave_rear_aero,4.wav,we're fixing front aero only,we're fixing front aero only,we're fixing front aero only
\voice\mandatory_pit_stops\will_fix_front_and_leave_rear_aero,5.wav,we'll fix the front aero and leave the rear,we'll fix the front aero and leave the rear,we'll fix the front aero and leave the rear
\voice\mandatory_pit_stops\will_fix_front_and_rear_aero,1.wav,we're gonna fix your front and rear aero,we're gonna fix your front and rear aero,we're gonna fix your front and rear aero
\voice\mandatory_pit_stops\will_fix_front_and_rear_aero,2.wav,we'll fix the front and rear aero,we'll fix the front and rear aero,we'll fix the front and rear aero
\voice\mandatory_pit_stops\will_fix_front_and_rear_aero,3.wav,we'll fix the front and rear aero,we'll fix the front and rear aero,we'll fix the front and rear aero
\voice\mandatory_pit_stops\will_fix_front_and_rear_aero,4.wav,we'll fix the front and the rear aero,we'll fix the front and the rear aero,we'll fix the front and the rear aero
\voice\mandatory_pit_stops\will_fix_front_and_rear_aero,5.wav,we're fixing front and rear aero,we're fixing front and rear aero,we're fixing front and rear aero
\voice\mandatory_pit_stops\will_fix_rear_aero,1.wav,we'll fix the rear aero,we'll fix the rear aero,we'll fix the rear aero
\voice\mandatory_pit_stops\will_fix_rear_aero,2.wav,we're gonna fix the rear aero,we're gonna fix the rear aero,we're gonna fix the rear aero
\voice\mandatory_pit_stops\will_fix_rear_aero,3.wav,we'll fix the rear aero,we'll fix the rear aero,we'll fix the rear aero
\voice\mandatory_pit_stops\will_fix_rear_aero,4.wav,we're fixing the rear aero,we're fixing the rear aero,we're fixing the rear aero
\voice\mandatory_pit_stops\will_fix_rear_aero,5.wav,we'll fix the rear aero,we'll fix the rear aero,we'll fix the rear aero
\voice\mandatory_pit_stops\will_fix_rear_and_leave_front_aero,1.wav,we're gonna fix the rear aero only,we're gonna fix the rear aero only,we're gonna fix the rear aero only
\voice\mandatory_pit_stops\will_fix_rear_and_leave_front_aero,2.wav,we'll fix the rear aero and leave the front,we'll fix the rear aero and leave the front,we'll fix the rear aero and leave the front
\voice\mandatory_pit_stops\will_fix_rear_and_leave_front_aero,3.wav,we'll fix the rear aero and we'll leave the front,we'll fix the rear aero and we'll leave the front,we'll fix the rear aero and we'll leave the front
\voice\mandatory_pit_stops\will_fix_rear_and_leave_front_aero,4.wav,we're fixing the rear aero only,we're fixing the rear aero only,we're fixing the rear aero only
\voice\mandatory_pit_stops\will_fix_rear_and_leave_front_aero,5.wav,we'll fix the rear aero and leave the front,we'll fix the rear aero and leave the front,we'll fix the rear aero and leave the front
\voice\mandatory_pit_stops\will_fix_suspension,1.wav,we'll fix the suspension,we'll fix the suspension,we'll fix the suspension
\voice\mandatory_pit_stops\will_fix_suspension,2.wav,we're gonna fix the suspension,we're gonna fix the suspension,we're gonna fix the suspension
\voice\mandatory_pit_stops\will_fix_suspension,3.wav,we'll fix the suspension,we'll fix the suspension,we'll fix the suspension
\voice\mandatory_pit_stops\will_fix_suspension,4.wav,we're gonna fix the suspension,we're gonna fix the suspension,we're gonna fix the suspension
\voice\mandatory_pit_stops\will_fix_suspension,5.wav,we'll fix the suspension,we'll fix the suspension,we'll fix the suspension
\voice\mandatory_pit_stops\will_leave_suspension,1.wav,we're not gonna fix the suspension,we're not gonna fix the suspension,we're not gonna fix the suspension
\voice\mandatory_pit_stops\will_leave_suspension,2.wav,we're gonna leave the suspension,we're gonna leave the suspension,we're gonna leave the suspension
\voice\mandatory_pit_stops\will_leave_suspension,3.wav,we won't fix the suspension,we won't fix the suspension,we won't fix the suspension
\voice\mandatory_pit_stops\will_leave_suspension,4.wav,we're not fixing the suspension,we're not fixing the suspension,we're not fixing the suspension
\voice\mandatory_pit_stops\will_leave_suspension,5.wav,"we'll leave the suspension, we're not fixing it","we'll leave the suspension, we're not fixing it","we'll leave the suspension, we're not fixing it"
\voice\mandatory_pit_stops\will_not_be_serving_penalty,1.wav,we will not be serving the penalty,we will not be serving the penalty,we will not be serving the penalty
\voice\mandatory_pit_stops\will_not_be_serving_penalty,2.wav,we will not be serving the penalty,we will not be serving the penalty,we will not be serving the penalty
\voice\mandatory_pit_stops\will_not_be_serving_penalty,3.wav,we will not be serving the penalty,we will not be serving the penalty,we will not be serving the penalty
\voice\mandatory_pit_stops\will_not_be_serving_penalty,4.wav,we will not be serving the penalty,we will not be serving the penalty,we will not be serving the penalty
\voice\mandatory_pit_stops\will_put_fuel_in,1.wav,we're going to put fuel in,we're going to put fuel in,we're going to put fuel in
\voice\mandatory_pit_stops\will_put_fuel_in,2.wav,we'll refuel you,we'll refuel you,we'll refuel you
\voice\mandatory_pit_stops\will_put_fuel_in,3.wav,we're gonna refuel,we're gonna refuel,we're gonna refuel
\voice\mandatory_pit_stops\will_put_fuel_in,4.wav,we'll be refueling,we'll be refueling,we'll be refueling
\voice\mandatory_pit_stops\will_put_fuel_in,5.wav,we're putting fuel in,we're putting fuel in,we're putting fuel in
\voice\mandatory_pit_stops\will_put_fuel_in,6.wav,we'll put fuel in,we'll put fuel in,we'll put fuel in
\voice\mandatory_pit_stops\will_put_fuel_in_no_tyres,1.wav,"we'll be refueling only, no tyres","we'll be refueling only, no tyres","we'll be refueling only, no tyres"
\voice\mandatory_pit_stops\will_put_fuel_in_no_tyres,2.wav,"no tyres this time, we're refueling only","no tyres this time, we're refueling only","no tyres this time, we're refueling only"
\voice\mandatory_pit_stops\will_put_fuel_in_no_tyres,3.wav,"we're refueling only, no tyres","we're refueling only, no tyres","we're refueling only, no tyres"
\voice\mandatory_pit_stops\will_put_fuel_in_no_tyres,4.wav,"we'll be refueling, no tyres this time","we'll be refueling, no tyres this time","we'll be refueling, no tyres this time"
\voice\mandatory_pit_stops\will_put_fuel_in_no_tyres,5.wav,"we'll be refueling, we're not changing tyres","we'll be refueling, we're not changing tyres","we'll be refueling, we're not changing tyres"
\voice\mandatory_pit_stops\will_put_fuel_in_no_tyres,6.wav,"we're refueling only, no tyres","we're refueling only, no tyres","we're refueling only, no tyres"
\voice\mandatory_pit_stops\yes_stop_after,1.wav,"yes, pit window opens after","yes, pit window opens after","yes, pit window opens after"
\voice\mandatory_pit_stops\yes_stop_after,2.wav,"yes, the pit window opens after","yes, the pit window opens after","yes, the pit window opens after"
\voice\mandatory_pit_stops\yes_stop_after,3.wav,"yes, the pit window opens after","yes, the pit window opens after","yes, the pit window opens after"
\voice\mandatory_pit_stops\yes_stop_on_lap,1.wav,"yes, the pit window opens on lap","yes, the pit window opens on lap","yes, the pit window opens on lap"
\voice\mandatory_pit_stops\yes_stop_on_lap,2.wav,"yes, the pit window opens on lap","yes, the pit window opens on lap","yes, the pit window opens on lap"
\voice\mandatory_pit_stops\yes_stop_on_lap,3.wav,"yep, the pit window opens on lap","yep, the pit window opens on lap","yep, the pit window opens on lap"
\voice\multiclass\carrera_cup,70.wav,Carrera Cup,Carrera Cup,Carrera Cup
\voice\multiclass\carrera_cup,71.wav,Carrera Cup,Carrera Cup,Carrera Cup
\voice\multiclass\carrera_cup,72.wav,Carrera Cup,Carrera Cup,Carrera Cup
\voice\multiclass\dtm,40.wav,DTM,DTM,DTM
\voice\multiclass\dtm,41.wav,DTM,DTM,DTM
\voice\multiclass\dtm,42.wav,DTM,DTM,DTM
\voice\multiclass\dtm_runners,1.wav,DTM-class cars,DTM-class cars,DTM-class cars
\voice\multiclass\dtm_runners,2.wav,DTM cars,DTM cars,DTM cars
\voice\multiclass\dtm_runners,3.wav,DTM runners,DTM runners,DTM runners
\voice\multiclass\faster_car_behind,1_op_prefix_ok.wav,there's a faster car approaching,there's a faster car approaching,there's a faster car approaching
\voice\multiclass\faster_car_behind,2.wav,faster car behind,faster car behind,faster car behind
\voice\multiclass\faster_car_behind,3.wav,there's a faster car approaching,there's a faster car approaching,there's a faster car approaching
\voice\multiclass\faster_car_behind,4_op_prefix_ok.wav,there's a faster class car approaching,there's a faster class car approaching,there's a faster class car approaching
\voice\multiclass\faster_car_behind,5.wav,the car behind's a faster class,the car behind's a faster class,the car behind's a faster class
\voice\multiclass\faster_car_behind,6.wav,there's a faster class car behind,there's a faster class car behind,there's a faster class car behind
\voice\multiclass\faster_car_behind_is_class_leader,1_male.wav,"faster car behind, this guy's their class leader","faster car behind, this guy's their class leader","faster car behind, this guy's their class leader"
\voice\multiclass\faster_car_behind_is_class_leader,1_op_prefix_ok.wav,"faster car approaching, it's their class leader","faster car approaching, it's their class leader","faster car approaching, it's their class leader"
\voice\multiclass\faster_car_behind_is_class_leader,2.wav,"there's a faster car behind, this is their class leader","there's a faster car behind, this is their class leader","there's a faster car behind, this is their class leader"
\voice\multiclass\faster_car_behind_is_class_leader,2_op_prefix_ok_male.wav,"there's a faster car bearing down on you, he's the class leader","there's a faster car bearing down on you, he's the class leader","there's a faster car bearing down on you, he's the class leader"
\voice\multiclass\faster_car_behind_is_class_leader,3.wav,"there's a faster car bearing down on you, it's their class leader","there's a faster car bearing down on you, it's their class leader","there's a faster car bearing down on you, it's their class leader"
\voice\multiclass\faster_car_behind_is_class_leader,3_male.wav,"there's a faster car behind, he's class leader","there's a faster car behind, he's class leader","there's a faster car behind, he's class leader"
\voice\multiclass\faster_car_behind_is_class_leader,4.wav,the class leader from a faster class is behind,the class leader from a faster class is behind,the class leader from a faster class is behind
\voice\multiclass\faster_car_behind_is_class_leader,5_male.wav,"faster car approaching, this guy's their class leader","faster car approaching, this guy's their class leader","faster car approaching, this guy's their class leader"
\voice\multiclass\faster_car_behind_is_class_leader,6_male.wav,"faster car approaching, this guy's the class leader","faster car approaching, this guy's the class leader","faster car approaching, this guy's the class leader"
\voice\multiclass\faster_car_behind_racing_player,1.wav,"faster car behind, they're racing us for position, there'll be no blue flag","faster car behind, they're racing us for position, there'll be no blue flag","faster car behind, they're racing us for position, there'll be no blue flag"
\voice\multiclass\faster_car_behind_racing_player,1_male.wav,"there's a faster car approaching, he's racing us for position, don't expect a blue flag","there's a faster car approaching, he's racing us for position, don't expect a blue flag","there's a faster car approaching, he's racing us for position, don't expect a blue flag"
\voice\multiclass\faster_car_behind_racing_player,2.wav,"there's a faster car approaching, they're on our lap so there'll be no blue flag","there's a faster car approaching, they're on our lap so there'll be no blue flag","there's a faster car approaching, they're on our lap so there'll be no blue flag"
\voice\multiclass\faster_car_behind_racing_player,2_male.wav,"there's a faster car behind, he's on our lap, we're not gonna get a blue flag","there's a faster car behind, he's on our lap, we're not gonna get a blue flag","there's a faster car behind, he's on our lap, we're not gonna get a blue flag"
\voice\multiclass\faster_car_behind_racing_player,3.wav,"faster car approaching, they're racing us for position - don't expect and blue flag","faster car approaching, they're racing us for position - don't expect and blue flag","faster car approaching, they're racing us for position - don't expect and blue flag"
\voice\multiclass\faster_car_behind_racing_player,3_male.wav,"faster car approaching, he's racing us for position, don't expect a blue","faster car approaching, he's racing us for position, don't expect a blue","faster car approaching, he's racing us for position, don't expect a blue"
\voice\multiclass\faster_car_behind_racing_player,4.wav,"there's a faster car behind, we're racing them for position so there'll be no blue flag","there's a faster car behind, we're racing them for position so there'll be no blue flag","there's a faster car behind, we're racing them for position so there'll be no blue flag"
\voice\multiclass\faster_car_behind_racing_player,4_male.wav,"there's a faster car behind, he's racing us for position, I don't think we'll get a blue flag","there's a faster car behind, he's racing us for position, I don't think we'll get a blue flag","there's a faster car behind, he's racing us for position, I don't think we'll get a blue flag"
\voice\multiclass\faster_car_behind_racing_player,5_male.wav,"faster car behind, he's racing us for position, don't expect a blue flag","faster car behind, he's racing us for position, don't expect a blue flag","faster car behind, he's racing us for position, don't expect a blue flag"
\voice\multiclass\faster_car_behind_racing_player_is_class_leader,1.wav,"there's a faster car behind, it's their class leader but we're racing for position for there'll be no blue flag","there's a faster car behind, it's their class leader but we're racing for position for there'll be no blue flag","there's a faster car behind, it's their class leader but we're racing for position for there'll be no blue flag"
\voice\multiclass\faster_car_behind_racing_player_is_class_leader,1_male.wav,"there's a faster car behind, he's the class leader but he's racing you for position, you won't get a blue flag","there's a faster car behind, he's the class leader but he's racing you for position, you won't get a blue flag","there's a faster car behind, he's the class leader but he's racing you for position, you won't get a blue flag"
\voice\multiclass\faster_car_behind_racing_player_is_class_leader,2.wav,"there's a faster car approaching, it's their class leader but we're on the same lap so there'll be no blue flag","there's a faster car approaching, it's their class leader but we're on the same lap so there'll be no blue flag","there's a faster car approaching, it's their class leader but we're on the same lap so there'll be no blue flag"
\voice\multiclass\faster_car_behind_racing_player_is_class_leader,2_male.wav,"there's a faster car behind, this guy's the class leader but he's racing us for position, don't expect a blue flag","there's a faster car behind, this guy's the class leader but he's racing us for position, don't expect a blue flag","there's a faster car behind, this guy's the class leader but he's racing us for position, don't expect a blue flag"
\voice\multiclass\faster_car_behind_racing_player_is_class_leader,3.wav,"there's a faster car behind, it's their class leader but we're on the same lap so there'll be no blue flag","there's a faster car behind, it's their class leader but we're on the same lap so there'll be no blue flag","there's a faster car behind, it's their class leader but we're on the same lap so there'll be no blue flag"
\voice\multiclass\faster_car_behind_racing_player_is_class_leader,3_male.wav,"there's a faster car approaching, this guy's class leader but he's racing us for position, we won't get a blue flag","there's a faster car approaching, this guy's class leader but he's racing us for position, we won't get a blue flag","there's a faster car approaching, this guy's class leader but he's racing us for position, we won't get a blue flag"
\voice\multiclass\faster_car_behind_racing_player_is_class_leader,4_male.wav,"there's a faster car approaching, we're not gonna get a blue flag here, he's on our lap, he's the class leader","there's a faster car approaching, we're not gonna get a blue flag here, he's on our lap, he's the class leader","there's a faster car approaching, we're not gonna get a blue flag here, he's on our lap, he's the class leader"
\voice\multiclass\faster_cars_behind,1.wav,there's a group of faster cars behind,there's a group of faster cars behind,there's a group of faster cars behind
\voice\multiclass\faster_cars_behind,2.wav,there's a group of faster cars behind,there's a group of faster cars behind,there's a group of faster cars behind
\voice\multiclass\faster_cars_behind,3.wav,there's a group of faster cars bearing down on you,there's a group of faster cars bearing down on you,there's a group of faster cars bearing down on you
\voice\multiclass\faster_cars_behind,4.wav,faster cars approaching,faster cars approaching,faster cars approaching
\voice\multiclass\faster_cars_behind_fighting,1.wav,"there's a group of faster cars bearing down on you, these guys are scrapping for position","there's a group of faster cars bearing down on you, these guys are scrapping for position","there's a group of faster cars bearing down on you, these guys are scrapping for position"
\voice\multiclass\faster_cars_behind_fighting,2.wav,"there's a group of faster cars behind, they're racing for position","there's a group of faster cars behind, they're racing for position","there's a group of faster cars behind, they're racing for position"
\voice\multiclass\faster_cars_behind_fighting,3.wav,"there's some faster cars approaching, their fighting for position","there's some faster cars approaching, their fighting for position","there's some faster cars approaching, their fighting for position"
\voice\multiclass\faster_cars_behind_fighting,4.wav,"there's a group of faster cars behind you, they're racing for position","there's a group of faster cars behind you, they're racing for position","there's a group of faster cars behind you, they're racing for position"
\voice\multiclass\faster_cars_behind_inc_class_leader,1.wav,"there's faster cars behind, along with the class leader","there's faster cars behind, along with the class leader","there's faster cars behind, along with the class leader"
\voice\multiclass\faster_cars_behind_inc_class_leader,2.wav,"there's faster cars approaching, this group includes the class leader","there's faster cars approaching, this group includes the class leader","there's faster cars approaching, this group includes the class leader"
\voice\multiclass\faster_cars_behind_inc_class_leader,3.wav,"there's faster cars approaching, the group includes the class leader","there's faster cars approaching, the group includes the class leader","there's faster cars approaching, the group includes the class leader"
\voice\multiclass\faster_cars_behind_inc_class_leader,4.wav,"there's faster cars behind, this group includes their class leader","there's faster cars behind, this group includes their class leader","there's faster cars behind, this group includes their class leader"
\voice\multiclass\faster_cars_fighting_behind_inc_class_leader,1.wav,"faster cars approaching, they're battling for position, the group includes the class leader","faster cars approaching, they're battling for position, the group includes the class leader","faster cars approaching, they're battling for position, the group includes the class leader"
\voice\multiclass\faster_cars_fighting_behind_inc_class_leader,2.wav,"faster cars approaching, they're scrapping for position, the class leader's in this group","faster cars approaching, they're scrapping for position, the class leader's in this group","faster cars approaching, they're scrapping for position, the class leader's in this group"
\voice\multiclass\faster_cars_fighting_behind_inc_class_leader,3.wav,"there's a group of faster cars approaching, they're fighting for position, their class leader's in the group","there's a group of faster cars approaching, they're fighting for position, their class leader's in the group","there's a group of faster cars approaching, they're fighting for position, their class leader's in the group"
\voice\multiclass\faster_cars_fighting_behind_inc_class_leader,4.wav,"there's some faster cars approaching, they're fighting for position, the group includes the class leader","there's some faster cars approaching, they're fighting for position, the group includes the class leader","there's some faster cars approaching, they're fighting for position, the group includes the class leader"
\voice\multiclass\group4,52.wav,Group 4,Group 4,Group 4
\voice\multiclass\group4,53.wav,Group 4,Group 4,Group 4
