section,key,zh,english
preferences,force_single_class_help,不允许根据车辆组别分组,Don't allow participants to be grouped by their car classes.
preferences,force_min_window_size_help,禁止将程序窗口大小调整到低于最小尺寸,Don't allow the app's window size to resized below the minimum size.
preferences,pit_box_position_countdown_help,距离维修位的行驶距离（以米为单位）（仅限 R3E、rF2、LMU、\iRacing 和 GTR 2）。注意：在 rF2 中，椭圆形赛道禁用。\某些其他赛道可能也无法使用。,"Play distance in metres to box as you approach (R3E, rF2, LMU, iRacing and GTR 2 only).  Note:  In rF2, disabled for oval tracks.  May not work with some other tracks too."
preferences,pit_box_time_countdown_help,接近时播报进维修位时间（仅限 R3E、rF2、LMU、iRacing 和 GTR 2）。\注意：在 rF2 中，椭圆形赛道禁用。也可能与其他某些赛道不兼容。,"Play time to box as you approach (R3E, rF2, LMU, iRacing and GTR 2 only).  Note:  In rF2, disabled for oval tracks.  May not work with some other tracks too."
preferences,pit_box_time_countdown_end_position_help,距离维修位此距离（米）结束进站时间倒计时。,End pit box time countdown this many metres from the box.
preferences,pit_box_position_countdown_in_feet_help,以英尺为单位播报进站距离,Play pit distance countdown in feet.
preferences,enable_multiclass_messages_help,当较慢或较快级别的车辆接近时播放提醒,Play warnings when slower or faster class cars are approaching.
preferences,target_warning_time_for_slower_class_car_help,在超过较低级别车辆时提前发出提醒的时间（秒）。,Try and warn this many seconds in advance when passing slower class cars.
preferences,target_warning_time_for_faster_class_car_help,被更高级别车辆超越前提前提醒的秒数,Try and warn this many seconds in advance when being passed by faster class cars.
preferences,max_unknown_car_classes_for_assetto_help,如果 Assetto Corsa 中未知的车辆型号超过此数量，则假设为单一级别比赛。,Assume single-class race if there are more than this many unknown car models in Assetto Corsa.
preferences,iracing_fast_parsing_help,使用快速解析器解析 iRacing 场次信息。仅在遇到崩溃时取消选中（并请告知我们）,Use fast parser for iRacing session info. Uncheck only if you experience crashes (and please tell us).
preferences,crewchief_record_trace_checkbox_help,允许捕获调试记录文件，开发者可以检查该文件以解决 bug 或实现新功能。,Allows a debug trace to be captured which can be inspected by developers to address bugs or new features.
preferences,trace_race_sessions_only_help,如果仅记录调试跟踪，请在比赛场次期间进行（大多数有趣的事情发生在此时）。,If recording a debug trace only do it during race sessions (when most of the interesting stuff happens).
preferences,enable_iracing_pit_stop_commands_help,如果您不使用 iRacing 进站指令，可以取消选中此项。若未选中，\Crew Chief 将不会包含 iRacing 进站指令于命令集中——可能提高识别准确\性。,"If you do not use iRacing pit stop commands, you may uncheck this.  If unchecked, Crew Chief will exclude iRacing pit stop commands from the command set - may improve recognition accuracy."
preferences,add_additional_fuel_help,额外添加的燃油量（以圈数或部分圈数为单位）。仅适用于旧版算法，此设置将被移除。,"Amount of extra fuel to add as a reserve (in laps or fractions of a lap). Only for the legacy algorithm, this will be removed."
preferences,legacy_fuel_help,使用旧燃油计算。此选项将在某个时候被移除。,Use the old fuel calculation. This option will be removed at some point.
preferences,fuel_saving_percentage_help,你觉得自己能省下多少燃油？这取决于驾驶水平，按剩余油量的百分比计算。你问燃油状态时，\如果差额落在这个范围内，工程师会提醒可能跑不到终点、或者需要开始省油。,"How much fuel do you think you can reasonably save? This is skill dependent and is a percentage of your remaining tank. When asked about the fuel status, the chief will note that we might not get to the end or we may need to fuel save if it falls within this amount."
preferences,fuel_percentile_help,值为 50 表示在估算燃油使用时始终采用中位数的绿旗加油量。\值为 100 表示始终采用最大绿旗加油量。可以设置介于两者之间的任何数值，\以找到适合您的安全余量。,A value of 50 will always use the median green flag fuel consumption when estimating fuel use. A value of 100 always uses the max green flag consumption. Can be set to anything in between to find a nice safety margin that works for you personally.
preferences,fuel_percentile_oval_help,值为 50 表示在估算燃油使用时始终采用中位数的绿旗加油量。\值为 100 表示始终采用最大绿旗加油量。可以设置介于两者之间的任何数值，\以找到适合您的安全余量。,A value of 50 will always use the median green flag fuel consumption when estimating fuel use. A value of 100 always uses the max green flag consumption. Can be set to anything in between to find a nice safety margin that works for you personally.
preferences,fuel_reserve_laps_short_help,为短赛道（少于 1.5 英里/2.4 公里）添加额外的圈数以节省燃油。,Add this many extra laps of fuel for short tracks (less than 1.5 mile / 2.4 km).
preferences,fuel_reserve_laps_medium_help,为中型赛道（1.5 至 6.2 英里/2.4 至 10 公里）添加额外的燃油圈数。,Add this many extra laps of fuel for medium tracks (1.5 to 6.2 miles / 2.4 to 10 km).
preferences,fuel_reserve_laps_long_help,为长赛道（超过 6.2 英里/10 公里）添加额外的燃油圈数。,Add this many extra laps of fuel for long tracks (more than 6.2 miles / 10 km).
preferences,fuel_extra_laps_oval_help,为椭圆形赛道添加额外的燃油圈数（除保留燃油外），以应对可能出现的绿旗/白旗/方格旗情况。\设置为 0 表示愿意冒险。,"Add this many extra laps of fuel for ovals in addition to the reserve, to account for potential green / white / chequered scenarios. Set to 0 if you prefer to roll the dice!."
preferences,fuel_extra_laps_endurance_help,为公路耐力赛（超过 60 分钟，赛道长度小于 10 公里）添加额外的燃油圈数。\这些圈数在储备燃油之外，用于补偿由于意外领先者进站和事故导致的比赛长度预测误差。,"Add this many extra laps of fuel for road endurance races (60+ minutes, tracks less than 10km) in addition to the reserve, to account for errors in race length predictions due to unexpected leader pitstops and incidents."
preferences,fuel_experimental_lap_estimator_multiclass_help,在估算剩余圈数时，将领跑者视为与我们相同的进站时间。如果禁用此功能，则假设他们不会进站，\从而可能导致高估圈数（更保守）。,"When estimating the laps remaining in the race, treat the leader as if their pitstop will be the same length as ours. If this is disabled, we assume they do not stop and therefore we may over-estimate the laps (safer)."
preferences,iracing_invalidate_cut_track_laps_help,取消选中此选项，如果您不想让程序在您切赛道时无效化圈数。,Uncheck this if you don't want the app to invalidate laps where you cut the track.
preferences,enable_pit_exit_position_estimates_help,播报出维修道位置估计,Play pit exit position estimates.
preferences,enable_opponent_pit_exit_estimates_help,播放对手赛车出维修道位置预测,Play pit exit position estimates for opponent cars.
preferences,enable_delayed_messages_on_hardparts_help,在接近弯道时延迟非即时播报（初始状态）,Delays non immediate messages when approaching a corner (initial state).
preferences,iracing_enable_auto_fuel_to_end_of_race_help,启用 iRacing 的自动加油，基于程序的燃油计算,Enables auto refuelling in iRacing based on fuel calculations done by the app.
preferences,rf2_enable_auto_fuel_to_end_of_race_help,启用 rFactor 2 的自动加油，基于程序的燃油计算,Enables auto refuelling in rFactor 2 based on fuel calculations done by the app.
preferences,rf2_enable_pit_manager_help,启用语音指令控制 rF2 维修站菜单,Enables voice commands controlling rF2 pit menu.
preferences,rf2_enable_auto_clear_tyre_change_help,清除 rF2 赛始维修菜单中的轮胎更换,Clears rF2 pit menu tyre change at start of race.
preferences,lmu_enable_auto_fuel_to_end_of_race_help,在 Le Mans Ultimate 中启用基于应用燃油计算的自动加油功能,Enables auto refuelling in LMU  based on fuel calculations done by the app.
preferences,lmu_enable_pit_manager_help,启用语音指令控制 LMU 维修站菜单,Enables voice commands controlling LMU pit menu.
preferences,priortise_messages_depending_on_situation_help,在压力下、排位圈等情况下禁用不太重要的播报,"Disable less important messages when under pressure, on a qualifying lap, etc."
preferences,trigger_word_for_always_on_sre_help,"在运行""触发词""模式时，程序会在每个命令前监听此触发词","When running 'Trigger word' mode, the app listens for this trigger word before each command."
preferences,interrupt_setting_listprop_help,设置哪些重要播报允许中断常规播报,Set which important messages are allowed to interrupt regular messages.
preferences,tts_setting_listprop_help,设置程序播报车手名的频率,Set how often the app will use text-to-speech to read driver names.
preferences,naudio_output_interface_listprop_help,选择 nAudio 输出接口类型。WaveOut 兼容性更好，\但 WASAPI 响应更快/直接播放,"Select nAudio Output Interface Type.  WaveOut is more compatible, but WASAPI is more responsive/direct playback."
preferences,naudio_wasapi_latency_help,设置 WASAPI 输出延迟（毫秒）。较小的值可减少延迟，但会增加 CPU 使用率。,"Set WASAPI output latency in milliseconds.  Lower value reduces latency, but increases CPU usage."
preferences,trigger_word_sre_min_confidence_help,当监听语音指令触发词时，\程序必须对其理解的置信度达到此值以上才开始进行语音识别（0.0 - 1.0）。,"When listening for the voice command trigger word, the app must be at least this confident it understood before starting speech recognition (0.0 - 1.0)."
preferences,trigger_word_sre_min_confidence_system_sre_help,当监听语音指令触发词时，\程序必须对其理解的置信度达到此值以上才开始进行语音识别（0.0 - 1.0）。,"When listening for the voice command trigger word, the app must be at least this confident it understood before starting speech recognition (0.0 - 1.0)."
preferences,trigger_word_listen_timeout_help,在收到触发词后等待这么多毫秒以接收命令。,Wait this many milliseconds for a command after receiving the trigger word.
preferences,enable_alarm_clock_voice_recognition_help,选中此项以使用闹钟功能。默认不选中，以限制语音命令的数量。,"Check this if you want to use the alarm clock feature, this is unchecked by default to limit the number of voice commands."
preferences,alarm_clock_times_help,设置您希望闹钟响起的时间。格式示例：17:11 23:11，如果您想设置多个闹钟，\请用“;”分隔时间，例如：17:11;23:11。,"Set the time(s) you want the alarm to go off. Format eg. 5:11PM 5:11AM 17:11, if you want to have more than one alarm separate times with "";"" eg. 5:11PM;5:11AM."
preferences,disable_behavior_altering_voice_commands_help,禁用所有影响 Crew Chief 行为的语音指令，例如：“Spot”，\“Don't spot”，“Keep quiet”等,"Disable all voice commands that affect Crew Chief behaviour, for example: ""Spot"", ""Don't spot"", ""Keep quiet"" etc."
preferences,disable_overlay_voice_commands_help,禁用所有影响 Crew Chief 覆盖层的语音指令，例如：“显示字幕”，\“切换 VR 覆盖层”等。,"Disable all voice commands that affect Crew Chief overlays, for example: ""Show subtitles"", ""Toggle VR overlays"" etc."
preferences,slow_class_car_warnings_in_race_only_help,仅在正赛中播放多级别‘前方慢车’提醒,Only play 'slow car ahead' multiclass warnings in race sessions.
preferences,record_sound_variety_data_help,记录每个声音播放的次数及其版本数量。适用于语音包开发者。,Log the number of times each sound is played and the number of versions of this sound. For sound pack developers.
preferences,persist_pitstop_benchmark_times_help,将基准时间保存到文档文件夹。,Save benchmark times to Documents folder.
preferences,use_rf2_wheel_size_for_locking_and_spinning_help,使用 rF2 提供的轮盘尺寸（而非车辆组别数据）进行锁死和打滑播报计算,Use rF2 provided wheel size (instead of car class data) for lock and spin messages calculations.
preferences,use_lmu_wheel_size_for_locking_and_spinning_help,使用 LMU 提供的轮辋尺寸（而非车辆组别数据）进行锁死和打滑播报计算,Use LMU provided wheel size (instead of car class data) for lock and spin messages calculations.
preferences,enable_iracing_pit_state_during_fcy_help,安全车/巡游车阶段播报进站状态,Announce pit state during Safety Car/Pace Car phase.
preferences,iracing_fcy_formation_use_drivername_help,如果可用，在全场黄旗和编队圈期间使用车手名代替车辆编号。,Use driver names instead of car number if available during FCY and formation laps.
preferences,formation_doublefile_variation_help,车队工程师将随机不包含车辆名称、编号或列信息。,"The crew chief will randomly not include car names, numbers or column information."
preferences,enable_websocket_help,通过 Websocket 发送一些 Crew Chief 数据,Send some Crew Chief data over a Websocket.
preferences,websocket_port_help,用于 Crew Chief 特定 Websocket 数据的端口（目前仅限 R3E\WebHud 的无线电旗）,Port to use for Crew Chief specific Websocket data (currently only a radio flag for R3E WebHud).
preferences,enable_rf2_wrong_way_message_help,播报中心「逆向行驶」消息。需要在插件中启用 DMA。,Announce Message Centre 'Wrong Way' message.  Requires DMA enabled in plugin.
preferences,enable_lmu_wrong_way_message_help,播报中心「逆向行驶」消息。需要在插件中启用 DMA。,Announce Message Centre 'Wrong Way' message.  Requires DMA enabled in plugin.
preferences,enable_game_data_websocket_help,将共享内存数据以与「dash.exe」完全相同的方式发送到套接字,Send shared memory data to a socket in exactly the same way that 'dash.exe' would.
preferences,game_data_websocket_port_help,R3E WebHud WebSocket 数据使用的端口,Port to use for R3E WebHud Websocket data.
preferences,disable_rf2_race_end_messages_on_abandoned_sessions_help,选中此项可禁用在未完成单人比赛时退出比赛结束的播报。,Check this if you would like to turn off race end messages for times when you quit Single Player race without finishing it.
preferences,disable_lmu_race_end_messages_on_abandoned_sessions_help,选中此项可禁用在未完成单人比赛时退出比赛结束的播报。,Check this if you would like to turn off race end messages for times when you quit Single Player race without finishing it.
preferences,hold_button_poll_frequency_help,检查「与工程师通话」按键是否被按下的间隔。数值越小 CPU 占用越高。,"Time between checks if ""Talk to Chief"" button is pressed.  The lower the value the higher the CPU usage is."
preferences,sre_wait_time_help,放弃识别该短语并说出「I 没有听清楚」之前等待的时间（毫秒）,Time (milliseconds) to wait until giving up on recognizing the phrase and saying 'I didn't catch that'.
preferences,prefer_max_consumption_in_fuel_calculations_help,在所有赛道类型上计算燃油时使用每圈最大燃油消耗量。仅适用于旧版算法，此选项将被移除。,"Use max per-lap fuel consumption when calculating fuel on all track types. Only for the legacy algorithm, this will be removed."
preferences,report_fuel_laps_left_in_timed_races_help,报告计时赛剩余圈数而不是比赛持续时间。即使未设置，\燃油也会在段程接近结束时以圈数形式播报。,"Report how many laps left in timed races rather than how long it will last. Even if this is unset, fuel will be reported in laps near the end of the stint."
preferences,naudio_wave_in_sample_rate_help,语音录音设备的采样率（赫兹，仅限 nAudio）,"Sample rate for voice recording device (Hz, nAudio only)."
preferences,naudio_wave_in_channel_count_help,声道（1：单声道，2：立体声）用于录音设备（仅 nAudio）。,"Channels (1: mono, 2: stereo) for recording device (nAudio only)."
preferences,naudio_wave_in_sample_depth_help,样本深度，每个样本的位数为 8 或 16（仅 nAudio）。,"Sample depth, 8 or 16 bits per sample, for recording device (nAudio only)."
preferences,allow_important_messages_even_when_silenced_help,即使要求静默，工程师仍然会优先播报重要消息。,The Chief still gives high priority messages even when you ask him to keep quiet.
preferences,fcy_stop_spotter_immediately_help,在全场黄旗期间立即关闭观察员，无需等待减速或开始新一圈,Turn off spotter on FCY without waiting until you've slowed or start a new lap.
preferences,enable_blue_flag_messages_help,启用蓝旗播报,Enable blue flag calls.
preferences,limit_available_games_help,"用逗号分隔的游戏列表，显示在游戏列表中（例如：PCARS2, R3E）","Comma separated list of games to show in the Games list (e.g. PCARS2, R3E)."
preferences,limit_available_games_new_help,选择要显示在游戏列表中的游戏,Select games to show in the Games list.
preferences,enable_radio_beeps_help,播报前播放一声蜂鸣,Play a beep before the Chief starts talking.
preferences,prefer_system_sre_help,使用 Windows 内置的语音识别引擎。这需要更好的语音输入信号质量，\但可以训练以识别用户的个人声音。,Use Windows' built-in speech recogniser. This requires a better quality voice input signal but can be trained to recognise a user's individual voice.
preferences,prefer_microsoft_sre_help,使用 Microsoft 识别引擎。该引擎针对嘈杂环境和低质量声音输入进行了优化，\无需训练即可与多种麦克风类型和口音配合工作，但需要单独安装运行时和语言包。,"Use the Microsoft speech recogniser. This is optimised for noisy environments and poor quality sound input. It requires no training and works with a wide range of microphone types and accents, but it requires a separate runtime installation and a language pack."
preferences,use_free_dictation_for_chat_help,使用自由听写进行聊天消息（仅限 Windows 语音识别引擎）,Use free dictation for chat messages (Windows Speech recogniser only).
preferences,free_dictation_chat_start_word_help,说这个词后再输入聊天消息。,Say this word before dictating a chat message.
preferences,free_dictation_chat_keypress_delay_ms_help,发送到游戏聊天的按键之间的延迟（毫秒）,Delay in mS between key presses sent to in-game chat.
preferences,max_complaints_per_session_help,防止程序在长时间会话中过多抱怨，设置为 0 禁用负面消息。,"Prevent the app from complaining too much in long sessions, set to 0 to disable negative messages."
preferences,enable_on_hold_close_channel_beep_help,在“按住按钮”语音模式下，释放按钮时播放关闭频道声音。,"Play close channel sound on button release in ""Hold button"" speech mode."
preferences,sre_respond_while_channel_still_open_help,"不要等待电台频道关闭后再回应命令（""按住按钮""模式）","Don't wait for the radio channel to be closed before responding to commands (""Hold button"" mode)."
preferences,enable_breath_in_help,播报时偶尔停顿换气,Occasionally pause for breath when reading messages.
preferences,enable_overlay_window_help,显示一个透明窗口，显示控制台输出文本和/或遥测图表。,Shows a transparent window showing the console output text and/or telemetry charts.
preferences,iracing_enable_disk_based_telemetry_help,启用 iRacing 基于磁盘的遥测数据读取以显示覆盖层图表,Enable iRacing disk based telemetry reading for overlay charts.
preferences,enable_chart_telemetry_in_race_session_help,在比赛中记录图表遥测数据,Record chart telemetry during races.
preferences,update_interval_when_collecting_telemetry_help,采集图表数据的更新间隔,Update interval for capturing chart data.
preferences,make_overlay_app_window_help,将覆盖层窗口以程序窗口的形式显示在任务栏上,Make the overlay window appear on the taskbar as an app window.
preferences,delete_iracing_telemetryfile_help,删除处理后的最新 iRacing 数据文件，有助于减少数据记录占用的磁盘空间。,"Deletes the latest iRacing telemetry file after processing it, helps reducing disk space used for telemetry recordings."
preferences,enable_automatic_disk_telemetry_recording_help,让 Crew Chief 控制 iRacing  telemetry 记录的开始和停止。,Lets Crew Chief handle the starting and stopping of iRacing telemetry recording.
preferences,enable_shared_memory_help,允许其他程序读取来自 Crew Chief 的当前共享内存,Allows other apps to read the current shared memory from Crew Chief.
preferences,enable_subtitle_overlay_help,显示带有字幕的覆盖窗口,Displays an overlay window with subtitles.
preferences,force_stereo_help,播放前将播报转换为立体声（仅限 nAudio）,Convert messages to stereo before playing (nAudio only).
preferences,auto_enable_pacenotes_in_practice_help,在练习中始终启用路书播报（当有路书时）,Always start with pace note playback enabled in practice where pace notes are available.
preferences,enable_console_autoscroll_help,在运行时自动滚动控制台。如果窗口未最小化，可能会影响性能。,Automatically scroll console while Crew Chief is running.  Can cost a bit of performance if window is not minimized.
preferences,multi_lap_pace_notes_help,在多于一圈内记录路书,Record pace notes over more than one lap.
preferences,pace_notes_mute_all_messages_help,播报路书时静音其他播报,Mute other messages when pace notes are playing.
preferences,play_pit_speed_limit_warnings_help,离开车库或进入维修道时播报限速,Play pit speed limit when leaving garage or entering the pitlane.
preferences,start_steam_vr_if_detected_help,如果系统检测到 SteamVR，则启动 SteamVR（用于 VR 覆盖层）,Starts SteamVR if detected on the system (Needed for VR overlays).
preferences,enable_vr_overlay_windows_help,启用 SteamVR 覆盖层窗口,Enables Steam VR overlay windows.
preferences,vr_overlays_enabled_on_startup_help,在启动 Crew Chief 时绘制之前启用的 SteamVR 覆盖层。,Draw previously enabled Steam VR overlays on Crew Chief startup.
preferences,r3e_ratings_url_help,获取 R3E 评分数据的 URL,URL to retrieve R3E rating data.
preferences,watched_opponent_names_help,要播报的对手车手名，以逗号分隔列表,Comma separated list of opponent names to report on.
preferences,show_vr_settings_as_overlay_help,SteamVR 设置窗口始终以覆盖层形式显示。如果妨碍其他窗口，请取消选中。,SteamVR Settings window is always shown as an overlay.  Uncheck if it gets in a way of other windows.
preferences,codriver_rushed_speed_help,在该速度以上使用紧急呼叫（仅限拉力赛）。设置为不切实际的高值，例如 400 公里/小时，\以避免因速度触发紧急呼叫。,"Use rushed / urgent calls when above this speed (rally only).  Set to unrealistically high value, e.g. 400km/h to never rush based on speed."
preferences,codriver_rushed_lookahead_seconds_help,在距离路书播报还有这么多秒时使用紧急呼叫（仅限拉力赛）。如果设置为 0，\领航员将仅根据速度进行紧急播报。数值越大，领航员越可能进行紧急播报。,"Use rushed / urgent calls when there are pace notes to be announced this many seconds away (rally only).  If set to 0, co-driver will only rush based on speed.  The bigger the value, the more likely it is that co-driver will rush."
preferences,codriver_chained_pacenote_threshold_distance_help,当它们之间的距离小于这个数值（单位：米）时合并播报（仅限拉力赛）。,Combined calls when they're closer together than this many metres (rally only).
preferences,codriver_lookahead_seconds_help,当你距离拐弯等位置还有这么多秒时进行播报（仅限拉力赛）,Call out corners etc when you're this many seconds away (rally only).
preferences,enable_controller_pov_switches_help,允许使用控制器视点切换进行按钮分配,Allow controller point-of-view switches to be used for button assignments.
preferences,block_male_sounds_help,不播放假设玩家和所有对手为男性的声音（包含“他”、“家伙”、“男人”等词语的声音）,"Don't play sounds which assume the player and all opponents are male (sounds that include ""he"", ""guy"", ""man"" etc)."
preferences,enable_watch_car_command_help,启用关注对手/竞争者语音指令,Enable the watched opponent / rivals voice commands.
preferences,lazy_load_subtitles_help,立即加载字幕（加快应用启动时间，可能增加运行时负载）,"Load subtitles immediately before displaying (improves app startup time, may add additional load at runtime)."
preferences,show_splash_screen_help,显示启动画面时程序正在启动,Show splash screen while the app is launching.
preferences,enable_gtr2_pit_lane_approach_heuristics_help,Crew Chief 将尝试检测用户是否接近维修道入口，并提醒其遵守速度限制。\可能在所有赛道上都无法正常工作。,Crew Chief will try to detect if user approaches the pit lane entry and remind him to respect speed limit.  Might not work correctly for all tracks.
preferences,scroll_bars_on_main_window_help,主窗口大于屏幕时显示滚动条,Scroll bars if main window is larger than screen.
preferences,use_dictation_grammar_for_rally_help,使用自由听写语法记录路书（仅限 Windows 语音识别引擎）,Record pace notes using free dictation grammar (Windows speech recogniser only).
preferences,dictation_grammar_for_rally_confidence_help,在自由听写模式下处理路书时，\语音识别引擎必须至少达到此置信度才能确定理解正确（0.0 - 1.0）。,"When processing stage notes in free dictation mode, the speech recognition engine must be at least this confident it understood before the app responds (0.0 - 1.0)."
preferences,confirm_recce_pace_notes_help,播放从每个阶段注释语音命令创建的路书,Play back the pace note(s) created from each stage notes voice command.
preferences,minimum_rally_voice_recognition_confidence_microsoft_sre_help,在拉力模式下处理语音指令时，\语音识别引擎必须至少达到此置信度才能确定理解正确（0.0 - 1.0）。,"When processing voice commands in rally mode, the speech recognition engine must be at least this confident it understood before the app responds (0.0 - 1.0)."
preferences,minimum_rally_voice_recognition_confidence_system_sre_help,在拉力模式下处理语音指令时，\语音识别引擎必须至少达到此置信度才能确定理解正确（0.0 - 1.0）。,"When processing voice commands in rally mode, the speech recognition engine must be at least this confident it understood before the app responds (0.0 - 1.0)."
preferences,dirt_rally_udp_data_port_help,Dirt Rally 网络数据 UDP 端口（通常应为 20777）,Dirt Rally network data UDP port (should usually be 20777).
preferences,dirt_rally_2_udp_data_port_help,Dirt Rally 2 网络数据 UDP 端口（通常应为 20777）。,Dirt Rally 2 network data UDP port (should usually be 20777).
preferences,log_type_spotter_help,在控制台和日志中包含观察员播报,Include spotter messages in the console and log.
preferences,log_type_sound_help,在控制台和日志中包含语音播报,Include sound messages in the console and log.
preferences,log_type_soundDebug_help,在控制台和日志中包含声音调试信息,Include sound debug messages in the console and log.
preferences,log_type_debug_help,在控制台和日志中包含调试信息,Include debug messages in the console and log.
preferences,log_type_verbose_help,在控制台和日志中包含详细的调试消息,Include verbose debug messages in the console and log.
preferences,log_type_fuel_help,在控制台和日志中包含燃油调试信息,Include fuel debug messages in the console and log.
preferences,log_type_tyres_help,在控制台和日志中包含轮胎记录消息,Include tyre trace messages in the console and log.
preferences,log_type_brakes_help,在控制台和日志中包含刹车记录消息,Include brakes trace messages in the console and log.
preferences,log_type_exception_help,在控制台和日志中包含异常消息,Include exception messages in the console and log.
preferences,allow_composite_personalisations_help,在主屏幕的“我的车手名”列表中包含复合名称（使用对手名称）,Include composite names (using opponent names) in the 'My name' list on the main screen.
preferences,codriver_dynamic_lookahead_help,接近慢弯时减少领航员的预测距离,Reduce co-driver look ahead distance when approaching slow corners.
preferences,codriver_min_space_for_auto_distance_call_help,当下一个播报距离大于此值时插入自动距离播报。,Insert auto-generated distance call when the next call is greater than this distance away.
preferences,include_start_pos_in_dirt_stage_names_help,在构建路书文件夹名称时，添加 X 和 Z 坐标到阶段长度,Add X and Z coordinates to stage length when constructing folder name for pace notes.
preferences,save_sre_debug_data_help,保存 SRE 音频文件和识别文本到 voiceRecognitionDebug 文件夹。,Save SRE audio file and recognised text in voiceRecognitionDebug folder.
preferences,sre_button_release_delay_help,在释放无线电按钮后等待此时间段再调用语音识别引擎。,Wait this long after releasing the radio button before invoking the speech recogniser.
preferences,sre_enable_threshold_tuning_help,自动调整 SRE 置信度阈值,Adjust SRE confidence thresholds automatically.
preferences,enable_rf1_box_sharing_warnings_help,使用练习进站时的车辆位置数据触发维修位被占用提醒,Use practice pit stop car position data to trigger pit-box-in-use warnings.
preferences,force_resample_help,更改播报文件播放前的采样率，设置为 0 禁用重采样（仅 nAudio）,"Change sample rate of message files before playback, set to 0 to disable resampling (nAudio only)."
preferences,enable_frozen_order_messages_help,播报编队圈和全场黄旗指令,Play formation lap and full course yellow order messages.
preferences,force_seated_on_vr_view_reset_help,强制在重置 VR 视图时重置坐姿。若未选中，则保留当前 SteamVR 跟踪模式。,"Force Seated position reset on Reset VR View.  If unchecked, will respect the current SteamVR tracking mode."
preferences,speak_only_when_spoken_to_help,仅在收到命令或请求时播放音频（观察员播报仍可能播放）,Only play audio in response to commands or requests (spotter messages may still play).
preferences,just_the_facts_help,仅播放事实性播报 - 不包含建议、鼓励或抱怨,"Play only factual messages - no suggestions, encouragement or complaints."
preferences,enable_mqtt_telemetry_help,启用 MQTT 遥测传输到 MQTT 中介服务器,Enable MQTT telemetry transmission to an MQTT broker.
preferences,mqtt_topic_drivername_help,一个唯一的车手名，将插入到 MQTT 主题中。,A unique driver name to be inserted into the MQTT topic.
preferences,use_fuzzy_driver_name_matching_help,允许对手名称匹配相似发音的录音,Allow opponent names to be matched to similar sounding recordings.
preferences,allow_first_names_help,允许使用对手的名（如果无法匹配其姓）。请注意，这与语音识别兼容性较差/不可靠/不一致，\语音识别将期望您使用吉姆使用的相同名称。,Allow opponent first names to be used if there is no match for their surname. Note that this is largely incompatible / unreliable / inconsistent with speech recognition which will expect you to use the same name that Jim uses.
preferences,prefer_first_names_help,如果可用，优先使用对手的名字而不是姓氏。注意这与语音识别功能不兼容/不可靠/不一致，\后者会期望你使用 Jim 使用的相同名字。,Use opponent first names if they are available before considering surnames. Note that this is largely incompatible / unreliable / inconsistent with speech recognition which will expect you to use the same name that Jim uses.
preferences,enable_auto_detect_help,自动检测正在运行的游戏，并根据需要启动或重启 Crew Chief,Auto detect running game and start or restart Crew Chief as required.
preferences,enable_auto_detect_exit_cc_help,如果自动检测到游戏退出，则退出 Crew Chief,If we have auto detected a game and it exits then exit Crew Chief.
preferences,enable_volume_control_help,"添加命令以更改 Crew Chief、\游戏和语音聊天的音量（""crew chief""/""game""/""voip"" ""更小声""/\""更大声""）。Crew Chief 将记住下次的音量。\使用文件/打开数据文件夹来打开 game_volumes.json 以设置 VOIP 进\程名称。","Add commands to change the volume of Crew Chief, the game and voice chat (""crew chief""/""game""/""voip"" ""quieter""/""louder""). Crew Chief will remember the volume next time.\\Use File/Open data files folder to open game_volumes.json to set the VOIP process name."
preferences,enable_audio_ducking_help,在 Crew Chief 播放声音时降低游戏音量。\使用文件/打开数据文件夹来打开 game_volumes.json 以设置音量减少的百分\比。,Reduce the game volume while Crew Chief is playing sounds.\\Use File/Open data files folder to open game_volumes.json to set the percentage the volume is reduced.
preferences,enable_audio_ducking_while_talking_to_cc_help,在与 Crew Chief 通话时降低游戏音量。\使用文件/打开数据文件夹来打开 game_volumes.json 以设置降低的百分比。,Reduce the game volume while talking to Crew Chief.\\Use File/Open data files folder to open game_volumes.json to set the percentage the volume is reduced.
preferences,save_console_after_each_run_help,每次按下停止时保存控制台日志，而非仅在退出 Crew Chief 时保存,Save the Console log each time Stop is pressed vs. only saving it when Crew Chief exits
preferences,enable_running_dos_commands_from_command_macros_help,从按钮或语音命令运行任何你喜欢的内容。\例如：rF2 赛事管理员运行一个程序来反转发车顺序。,Run anything you like from a button or a voice command. Example: RF2 race admin runs a program to reverse the grid.
preferences,revert_to_legacy_version_of_refactored_code_help,如果出现问题，则使用原始版本，有些模块可能正在使用更新的版本。,"Newer versions of some modules may be in use, if problems are reported then use the original version."
preferences,use_legacy_plugin_installer_help,使用旧版插件安装程序来安装插件。,Use the legacy plugin installer to install the plugins.
preferences,enable_lmu_rf2_plugin_dll_check_help,检查 LMU/RF2 插件所需的 Windows DLL 是否存在。\（ADVAPI32.dll、MSVCR120.dll 和 KERNEL32.dll）,"Check that the Windows DLLs required by the LMU/RF2 plugin are present. (ADVAPI32.dll, MSVCR120.dll, and KERNEL32.dll)"
