audio_path,audio_filename,subtitle,text_for_tts,original_english
\voice\mandatory_pit_stops\wait_5_seconds,3.wav,5秒,5秒,5 seconds
\voice\mandatory_pit_stops\wait_5_seconds,4.wav,5秒,5秒,5 seconds
\voice\mandatory_pit_stops\wait_intro,1.wav,保持，我们需要等待,保持，我们需要等待,"hold, we need to wait"
\voice\mandatory_pit_stops\wait_intro,2.wav,等待，我们需要再停留一段时间,等待，我们需要再停留一段时间,"wait, we need to be stationary for another"
\voice\mandatory_pit_stops\wait_intro,3.wav,等待，我们需要再停一次,等待，我们需要再停一次,"wait, we need to be stopped for another"
\voice\mandatory_pit_stops\wait_intro,4.wav,保持，我们需要再等一下,保持，我们需要再等一下,"hold, we need to wait another"
\voice\mandatory_pit_stops\wait_intro,5.wav,停一下，我们需要再停留一段时间,停一下，我们需要再停留一段时间,"hold, we need to be stationary for another"
\voice\mandatory_pit_stops\wait_intro,6.wav,等待，我们需要再停一次,等待，我们需要再停一次,"wait, we need to be stopped for another"
\voice\mandatory_pit_stops\wait_intro,7.wav,等待，我们需要再停留一段时间,等待，我们需要再停留一段时间,"wait, we need to be stationary for another"
\voice\mandatory_pit_stops\watch_your_pit_speed,1.wav,注意速度,注意速度,watch your speed
\voice\mandatory_pit_stops\watch_your_pit_speed,2.wav,注意维修区速度限制,注意维修区速度限制,watch your speed limit in the pits
\voice\mandatory_pit_stops\watch_your_pit_speed,3.wav,注意维修区限速,注意维修区限速,look out for the pit speed limit
\voice\mandatory_pit_stops\watch_your_speed,4.wav,注意限速线,注意限速线,look out for the limiter line
\voice\mandatory_pit_stops\watch_your_speed,5.wav,注意速度,注意速度,watch your speed
\voice\mandatory_pit_stops\watch_your_speed,6.wav,注意维修区速度,注意维修区速度,watch your speed in the pits
\voice\mandatory_pit_stops\watch_your_speed,7.wav,注意速度,注意速度,watch your speed
\voice\mandatory_pit_stops\watch_your_speed,8.wav,维修区限速,维修区限速,pit speed limit
\voice\mandatory_pit_stops\watch_your_speed,9.wav,注意维修区速度,注意维修区速度,watch your pit speed
\voice\mandatory_pit_stops\will_be_serving_penalty,1.wav,将执行那个处罚,将执行那个处罚,will be serving that penalty
\voice\mandatory_pit_stops\will_be_serving_penalty,2.wav,将执行此处罚,将执行此处罚,will be serving this penalty
\voice\mandatory_pit_stops\will_be_serving_penalty,3.wav,我们将执行处罚,我们将执行处罚,we're serving the penalty
\voice\mandatory_pit_stops\will_be_serving_penalty,4.wav,我们将执行处罚,我们将执行处罚,we'll be serving the penalty
\voice\mandatory_pit_stops\will_be_serving_penalty,5.wav,我们将执行处罚,我们将执行处罚,we're serving the penalty
\voice\mandatory_pit_stops\will_change_all_four_tyre_and_refuel,1.wav,我们将为您更换所有四个轮胎并加油,我们将为您更换所有四个轮胎并加油,we're gonna change all 4 tyres and we're gonna refuel you
\voice\mandatory_pit_stops\will_change_all_four_tyre_and_refuel,2.wav,我们将更换所有四个轮胎并加油,我们将更换所有四个轮胎并加油,we're gonna change all 4 tyres and refuel
\voice\mandatory_pit_stops\will_change_all_four_tyre_and_refuel,3.wav,我们将更换所有四个轮胎并加油,我们将更换所有四个轮胎并加油,we're changing all 4 tyres and we're gonna add fuel
\voice\mandatory_pit_stops\will_change_all_four_tyre_and_refuel,4.wav,我们将加油并更换所有四个轮胎,我们将加油并更换所有四个轮胎,we're adding fuel and we're gonna change all 4 tyres
\voice\mandatory_pit_stops\will_change_all_four_tyre_and_refuel,5.wav,我们将更换所有四个轮胎并加油,我们将更换所有四个轮胎并加油,we're changing all 4 tyres and we're adding fuel
\voice\mandatory_pit_stops\will_change_all_four_tyre_and_refuel,6.wav,我们将加油并更换所有四个轮胎,我们将加油并更换所有四个轮胎,we'll add fuel and change all 4 tyres
\voice\mandatory_pit_stops\will_change_all_four_tyre_no_fuel,1.wav,我们将更换所有四个轮胎，这次不加油,我们将更换所有四个轮胎，这次不加油,"we're changing all 4 tyres, no fuel this time"
\voice\mandatory_pit_stops\will_change_all_four_tyre_no_fuel,2.wav,我们将更换所有四个轮胎，不会加油,我们将更换所有四个轮胎，不会加油,"we're changing all 4 tyres, we are not refueling"
\voice\mandatory_pit_stops\will_change_all_four_tyre_no_fuel,3.wav,我们将更换所有四个轮胎，不加油,我们将更换所有四个轮胎，不加油,"we're changing all 4 tyres, no fuel"
\voice\mandatory_pit_stops\will_change_all_four_tyre_no_fuel,4.wav,我们将更换所有四个轮胎，这次不会加油,我们将更换所有四个轮胎，这次不会加油,"we're changing all 4 tyres, we're not refueling this time"
\voice\mandatory_pit_stops\will_change_all_four_tyre_no_fuel,5.wav,我们将更换所有四个轮胎，不加油,我们将更换所有四个轮胎，不加油,"we're changing all 4 tyres, no fuel"
\voice\mandatory_pit_stops\will_change_all_four_tyre_no_fuel,6.wav,我们将更换所有四个轮胎，不加油,我们将更换所有四个轮胎，不加油,"we're changing all 4 tyres, no refueling"
\voice\mandatory_pit_stops\will_change_all_four_tyres,1.wav,我们要更换所有4条轮胎,我们要更换所有4条轮胎,we're gonna change all 4 tyres
\voice\mandatory_pit_stops\will_change_all_four_tyres,2.wav,我们将更换所有四个轮胎,我们将更换所有四个轮胎,we're changing all 4 tyres
\voice\mandatory_pit_stops\will_change_all_four_tyres,3.wav,我们将更换所有四个轮胎,我们将更换所有四个轮胎,we'll change all 4 tyres
\voice\mandatory_pit_stops\will_change_all_four_tyres,4.wav,我们要更换所有4条轮胎,我们要更换所有4条轮胎,we're gonna change all 4 tyres
\voice\mandatory_pit_stops\will_change_all_four_tyres,5.wav,我们将更换所有四个轮胎,我们将更换所有四个轮胎,we're changing all 4 tyres
\voice\mandatory_pit_stops\will_change_front_tyres_only,1.wav,我们只更换你的前胎,我们只更换你的前胎,we're changing your front tyres only
\voice\mandatory_pit_stops\will_change_front_tyres_only,2.wav,这次只换前胎,这次只换前胎,we're changing front tyres only this time
\voice\mandatory_pit_stops\will_change_front_tyres_only,3.wav,我们只换前胎,我们只换前胎,we're changing front tyres only
\voice\mandatory_pit_stops\will_change_front_tyres_only,4.wav,我们将只更换前胎,我们将只更换前胎,we'll change the front tyres only
\voice\mandatory_pit_stops\will_change_front_tyres_only,5.wav,这次只换前胎,这次只换前胎,we'll change the front tyres only this time
\voice\mandatory_pit_stops\will_change_rear_tyres_only,1.wav,我们将只更换你的后胎,我们将只更换你的后胎,we'll change your rear tyres only
\voice\mandatory_pit_stops\will_change_rear_tyres_only,2.wav,我们只更换后胎,我们只更换后胎,we're changing the rear tyres only
\voice\mandatory_pit_stops\will_change_rear_tyres_only,3.wav,这次只换后胎,这次只换后胎,we're changing rear tyres only this time
\voice\mandatory_pit_stops\will_change_rear_tyres_only,4.wav,这次只换后胎,这次只换后胎,we'll change the rear tyres only this time
\voice\mandatory_pit_stops\will_change_rear_tyres_only,5.wav,我们只换后胎,我们只换后胎,we're changing rear tyres only
\voice\mandatory_pit_stops\will_fix_front_aero,1.wav,我们会修复前部空气动力套件,我们会修复前部空气动力套件,we'll fix the front aero
\voice\mandatory_pit_stops\will_fix_front_aero,2.wav,我们会修复前部空气动力套件,我们会修复前部空气动力套件,we'll fix the front aero
\voice\mandatory_pit_stops\will_fix_front_aero,3.wav,我们要修复前部空气动力套件,我们要修复前部空气动力套件,we're gonna fix the front aero
\voice\mandatory_pit_stops\will_fix_front_aero,4.wav,我们会修复前部空气动力套件,我们会修复前部空气动力套件,we'll fix the front aero
\voice\mandatory_pit_stops\will_fix_front_aero,5.wav,我们会修复前部空气动力套件,我们会修复前部空气动力套件,we'll fix the front aero
\voice\mandatory_pit_stops\will_fix_front_aero,6.wav,我们要修复前部空气动力套件,我们要修复前部空气动力套件,we're gonna fix the front aero
\voice\mandatory_pit_stops\will_fix_front_and_leave_rear_aero,1.wav,我们会修复前部，后部空气动力套件保持原样,我们会修复前部，后部空气动力套件保持原样,we'll fix the front and we'll leave the rear aero
\voice\mandatory_pit_stops\will_fix_front_and_leave_rear_aero,2.wav,我们要修复前部空气动力套件，保留后部,我们要修复前部空气动力套件，保留后部,we're gonna fix the front aero and leave the rear
\voice\mandatory_pit_stops\will_fix_front_and_leave_rear_aero,3.wav,我们要只修复前部空气动力套件,我们要只修复前部空气动力套件,we're gonna fix the front aero only
\voice\mandatory_pit_stops\will_fix_front_and_leave_rear_aero,4.wav,我们只修复前部空气动力套件,我们只修复前部空气动力套件,we're fixing front aero only
\voice\mandatory_pit_stops\will_fix_front_and_leave_rear_aero,5.wav,我们会修复前部空气动力套件，保留后部,我们会修复前部空气动力套件，保留后部,we'll fix the front aero and leave the rear
\voice\mandatory_pit_stops\will_fix_front_and_rear_aero,1.wav,我们要修复你的前部和后部空气动力套件,我们要修复你的前部和后部空气动力套件,we're gonna fix your front and rear aero
\voice\mandatory_pit_stops\will_fix_front_and_rear_aero,2.wav,我们会修复前部和后部的空气动力套件,我们会修复前部和后部的空气动力套件,we'll fix the front and rear aero
\voice\mandatory_pit_stops\will_fix_front_and_rear_aero,3.wav,我们会修复前部和后部的空气动力套件,我们会修复前部和后部的空气动力套件,we'll fix the front and rear aero
\voice\mandatory_pit_stops\will_fix_front_and_rear_aero,4.wav,我们会修复前部和后部的空气动力套件,我们会修复前部和后部的空气动力套件,we'll fix the front and the rear aero
\voice\mandatory_pit_stops\will_fix_front_and_rear_aero,5.wav,我们将修复前部和后部的空气动力套件,我们将修复前部和后部的空气动力套件,we're fixing front and rear aero
\voice\mandatory_pit_stops\will_fix_rear_aero,1.wav,我们会修复后部空气动力套件,我们会修复后部空气动力套件,we'll fix the rear aero
\voice\mandatory_pit_stops\will_fix_rear_aero,2.wav,我们要修复后部空气动力套件,我们要修复后部空气动力套件,we're gonna fix the rear aero
\voice\mandatory_pit_stops\will_fix_rear_aero,3.wav,我们会修复后部空气动力套件,我们会修复后部空气动力套件,we'll fix the rear aero
\voice\mandatory_pit_stops\will_fix_rear_aero,4.wav,我们正在修复后部空气动力套件,我们正在修复后部空气动力套件,we're fixing the rear aero
\voice\mandatory_pit_stops\will_fix_rear_aero,5.wav,我们会修复后部空气动力套件,我们会修复后部空气动力套件,we'll fix the rear aero
\voice\mandatory_pit_stops\will_fix_rear_and_leave_front_aero,1.wav,我们要只修复后部空气动力套件,我们要只修复后部空气动力套件,we're gonna fix the rear aero only
\voice\mandatory_pit_stops\will_fix_rear_and_leave_front_aero,2.wav,我们会修复后方空气动力套件，保留前方,我们会修复后方空气动力套件，保留前方,we'll fix the rear aero and leave the front
\voice\mandatory_pit_stops\will_fix_rear_and_leave_front_aero,3.wav,我们会修复后方空气动力套件，前方的保持原样,我们会修复后方空气动力套件，前方的保持原样,we'll fix the rear aero and we'll leave the front
\voice\mandatory_pit_stops\will_fix_rear_and_leave_front_aero,4.wav,我们只修复后部空气动力套件,我们只修复后部空气动力套件,we're fixing the rear aero only
\voice\mandatory_pit_stops\will_fix_rear_and_leave_front_aero,5.wav,我们会修复后方空气动力套件，保留前方,我们会修复后方空气动力套件，保留前方,we'll fix the rear aero and leave the front
\voice\mandatory_pit_stops\will_fix_suspension,1.wav,我们会修复悬挂,我们会修复悬挂,we'll fix the suspension
\voice\mandatory_pit_stops\will_fix_suspension,2.wav,我们要修复悬挂,我们要修复悬挂,we're gonna fix the suspension
\voice\mandatory_pit_stops\will_fix_suspension,3.wav,我们会修复悬挂,我们会修复悬挂,we'll fix the suspension
\voice\mandatory_pit_stops\will_fix_suspension,4.wav,我们要修复悬挂,我们要修复悬挂,we're gonna fix the suspension
\voice\mandatory_pit_stops\will_fix_suspension,5.wav,我们会修复悬挂,我们会修复悬挂,we'll fix the suspension
\voice\mandatory_pit_stops\will_leave_suspension,1.wav,我们不会修复悬挂,我们不会修复悬挂,we're not gonna fix the suspension
\voice\mandatory_pit_stops\will_leave_suspension,2.wav,我们要离开悬挂系统,我们要离开悬挂系统,we're gonna leave the suspension
\voice\mandatory_pit_stops\will_leave_suspension,3.wav,我们不会修复悬挂,我们不会修复悬挂,we won't fix the suspension
\voice\mandatory_pit_stops\will_leave_suspension,4.wav,我们不会修理悬挂,我们不会修理悬挂,we're not fixing the suspension
\voice\mandatory_pit_stops\will_leave_suspension,5.wav,我们将离开悬挂系统不作修复,我们将离开悬挂系统不作修复,"we'll leave the suspension, we're not fixing it"
\voice\mandatory_pit_stops\will_not_be_serving_penalty,1.wav,我们不会执行处罚,我们不会执行处罚,we will not be serving the penalty
\voice\mandatory_pit_stops\will_not_be_serving_penalty,2.wav,我们不会执行处罚,我们不会执行处罚,we will not be serving the penalty
\voice\mandatory_pit_stops\will_not_be_serving_penalty,3.wav,我们不会执行处罚,我们不会执行处罚,we will not be serving the penalty
\voice\mandatory_pit_stops\will_not_be_serving_penalty,4.wav,我们不会执行处罚,我们不会执行处罚,we will not be serving the penalty
\voice\mandatory_pit_stops\will_put_fuel_in,1.wav,我们要加油,我们要加油,we're going to put fuel in
\voice\mandatory_pit_stops\will_put_fuel_in,2.wav,我们会给你加油,我们会给你加油,we'll refuel you
\voice\mandatory_pit_stops\will_put_fuel_in,3.wav,我们要加油,我们要加油,we're gonna refuel
\voice\mandatory_pit_stops\will_put_fuel_in,4.wav,我们将加油,我们将加油,we'll be refueling
\voice\mandatory_pit_stops\will_put_fuel_in,5.wav,我们在加油,我们在加油,we're putting fuel in
\voice\mandatory_pit_stops\will_put_fuel_in,6.wav,我们会加油,我们会加油,we'll put fuel in
\voice\mandatory_pit_stops\will_put_fuel_in_no_tyres,1.wav,我们只加油，不换胎,我们只加油，不换胎,"we'll be refueling only, no tyres"
\voice\mandatory_pit_stops\will_put_fuel_in_no_tyres,2.wav,这次不换轮胎，只加油,这次不换轮胎，只加油,"no tyres this time, we're refueling only"
\voice\mandatory_pit_stops\will_put_fuel_in_no_tyres,3.wav,我们只加油，不换胎,我们只加油，不换胎,"we're refueling only, no tyres"
\voice\mandatory_pit_stops\will_put_fuel_in_no_tyres,4.wav,我们将加油，这次不换轮胎,我们将加油，这次不换轮胎,"we'll be refueling, no tyres this time"
\voice\mandatory_pit_stops\will_put_fuel_in_no_tyres,5.wav,我们将加油，不会换胎,我们将加油，不会换胎,"we'll be refueling, we're not changing tyres"
\voice\mandatory_pit_stops\will_put_fuel_in_no_tyres,6.wav,我们只加油，不换胎,我们只加油，不换胎,"we're refueling only, no tyres"
\voice\mandatory_pit_stops\yes_stop_after,1.wav,是的，进站窗口在…之后打开,是的，进站窗口在…之后打开,"yes, pit window opens after"
\voice\mandatory_pit_stops\yes_stop_after,2.wav,是的，进站窗口在之后打开,是的，进站窗口在之后打开,"yes, the pit window opens after"
\voice\mandatory_pit_stops\yes_stop_after,3.wav,是的，进站窗口在之后打开,是的，进站窗口在之后打开,"yes, the pit window opens after"
\voice\mandatory_pit_stops\yes_stop_on_lap,1.wav,是的，进站窗口在第圈打开,是的，进站窗口在第圈打开,"yes, the pit window opens on lap"
\voice\mandatory_pit_stops\yes_stop_on_lap,2.wav,是的，进站窗口在第圈打开,是的，进站窗口在第圈打开,"yes, the pit window opens on lap"
\voice\mandatory_pit_stops\yes_stop_on_lap,3.wav,好的，进站窗口在第圈打开,好的，进站窗口在第圈打开,"yep, the pit window opens on lap"
\voice\multiclass\carrera_cup,70.wav,卡雷拉杯,卡雷拉杯,Carrera Cup
\voice\multiclass\carrera_cup,71.wav,卡雷拉杯,卡雷拉杯,Carrera Cup
\voice\multiclass\carrera_cup,72.wav,卡雷拉杯,卡雷拉杯,Carrera Cup
\voice\multiclass\dtm,40.wav,DTM,DTM,DTM
\voice\multiclass\dtm,41.wav,DTM,DTM,DTM
\voice\multiclass\dtm,42.wav,DTM,DTM,DTM
\voice\multiclass\dtm_runners,1.wav,DTM组,DTM组,DTM-class cars
\voice\multiclass\dtm_runners,2.wav,DTM赛车,DTM赛车,DTM cars
\voice\multiclass\dtm_runners,3.wav,DTM赛车手,DTM赛车手,DTM runners
\voice\multiclass\faster_car_behind,1_op_prefix_ok.wav,有一辆更快的赛车正在接近,有一辆更快的赛车正在接近,there's a faster car approaching
\voice\multiclass\faster_car_behind,2.wav,快车在后,快车在后,faster car behind
\voice\multiclass\faster_car_behind,3.wav,有一辆更快的赛车正在接近,有一辆更快的赛车正在接近,there's a faster car approaching
\voice\multiclass\faster_car_behind,4_op_prefix_ok.wav,有一辆快组的赛车正在接近,有一辆快组的赛车正在接近,there's a faster class car approaching
\voice\multiclass\faster_car_behind,5.wav,后面的车是快组,后面的车是快组,the car behind's a faster class
\voice\multiclass\faster_car_behind,6.wav,有一辆快组的车在后面,有一辆快组的车在后面,there's a faster class car behind
\voice\multiclass\faster_car_behind_is_class_leader,1_male.wav,更快的车在后面，这家伙是他们组别的领跑,更快的车在后面，这家伙是他们组别的领跑,"faster car behind, this guy's their class leader"
\voice\multiclass\faster_car_behind_is_class_leader,1_op_prefix_ok.wav,更快的车接近，它是他们的组别领跑,更快的车接近，它是他们的组别领跑,"faster car approaching, it's their class leader"
\voice\multiclass\faster_car_behind_is_class_leader,2.wav,后面有辆更快的车，这是他们的组别领跑,后面有辆更快的车，这是他们的组别领跑,"there's a faster car behind, this is their class leader"
\voice\multiclass\faster_car_behind_is_class_leader,2_op_prefix_ok_male.wav,有一辆更快的车在接近你，他是组别领跑,有一辆更快的车在接近你，他是组别领跑,"there's a faster car bearing down on you, he's the class leader"
\voice\multiclass\faster_car_behind_is_class_leader,3.wav,有一辆更快的车在靠近你，它是他们的组别领跑,有一辆更快的车在靠近你，它是他们的组别领跑,"there's a faster car bearing down on you, it's their class leader"
\voice\multiclass\faster_car_behind_is_class_leader,3_male.wav,后面有比你快的车，他是组别领跑,后面有比你快的车，他是组别领跑,"there's a faster car behind, he's class leader"
\voice\multiclass\faster_car_behind_is_class_leader,4.wav,快组的组别领跑在后面,快组的组别领跑在后面,the class leader from a faster class is behind
\voice\multiclass\faster_car_behind_is_class_leader,5_male.wav,更快的赛车接近，这家伙是他们的组别领跑,更快的赛车接近，这家伙是他们的组别领跑,"faster car approaching, this guy's their class leader"
\voice\multiclass\faster_car_behind_is_class_leader,6_male.wav,快车接近，这家伙是组别领跑,快车接近，这家伙是组别领跑,"faster car approaching, this guy's the class leader"
\voice\multiclass\faster_car_behind_racing_player,1.wav,更快的车在后面，他们在为我们争夺位置，不会有让车旗,更快的车在后面，他们在为我们争夺位置，不会有让车旗,"faster car behind, they're racing us for position, there'll be no blue flag"
\voice\multiclass\faster_car_behind_racing_player,1_male.wav,有一辆更快的车正在接近，他正在和我们争夺位置，不要期待蓝旗,有一辆更快的车正在接近，他正在和我们争夺位置，不要期待蓝旗,"there's a faster car approaching, he's racing us for position, don't expect a blue flag"
\voice\multiclass\faster_car_behind_racing_player,2.wav,有一辆更快的车正在接近，他们已经在套我们圈了，所以不会有让车旗,有一辆更快的车正在接近，他们已经在套我们圈了，所以不会有让车旗,"there's a faster car approaching, they're on our lap so there'll be no blue flag"
\voice\multiclass\faster_car_behind_racing_player,2_male.wav,有一辆更快的车在后面，他正在套我们圈，不会得到让车旗,有一辆更快的车在后面，他正在套我们圈，不会得到让车旗,"there's a faster car behind, he's on our lap, we're not gonna get a blue flag"
\voice\multiclass\faster_car_behind_racing_player,3.wav,更快的赛车接近，他们在为位置与我们竞速-不要期待并且蓝旗,更快的赛车接近，他们在为位置与我们竞速-不要期待并且蓝旗,"faster car approaching, they're racing us for position - don't expect and blue flag"
\voice\multiclass\faster_car_behind_racing_player,3_male.wav,更快的赛车接近中，他正在与我们争夺位置，不要期待让车旗,更快的赛车接近中，他正在与我们争夺位置，不要期待让车旗,"faster car approaching, he's racing us for position, don't expect a blue"
\voice\multiclass\faster_car_behind_racing_player,4.wav,后面有一辆更快的车，我们在为位置竞争，所以不会有让车旗,后面有一辆更快的车，我们在为位置竞争，所以不会有让车旗,"there's a faster car behind, we're racing them for position so there'll be no blue flag"
\voice\multiclass\faster_car_behind_racing_player,4_male.wav,有一辆更快的车在后面，他正在和我们争夺位置，我认为我们不会得到让车旗,有一辆更快的车在后面，他正在和我们争夺位置，我认为我们不会得到让车旗,"there's a faster car behind, he's racing us for position, I don't think we'll get a blue flag"
\voice\multiclass\faster_car_behind_racing_player,5_male.wav,更快的车在后面，他在为我们争夺位置，不要期待蓝旗,更快的车在后面，他在为我们争夺位置，不要期待蓝旗,"faster car behind, he's racing us for position, don't expect a blue flag"
\voice\multiclass\faster_car_behind_racing_player_is_class_leader,1.wav,后面有一辆更快的车，它是他们的组别领跑，但我们正在为位置竞争，不会有让车旗,后面有一辆更快的车，它是他们的组别领跑，但我们正在为位置竞争，不会有让车旗,"there's a faster car behind, it's their class leader but we're racing for position for there'll be no blue flag"
\voice\multiclass\faster_car_behind_racing_player_is_class_leader,1_male.wav,后面有一辆更快的车，他是组别领跑者，但他正在和你争夺位置，你不会得到让车旗,后面有一辆更快的车，他是组别领跑者，但他正在和你争夺位置，你不会得到让车旗,"there's a faster car behind, he's the class leader but he's racing you for position, you won't get a blue flag"
\voice\multiclass\faster_car_behind_racing_player_is_class_leader,2.wav,有一辆更快的车正在接近，它是他们的组别领跑者，但我们处在同一圈，所以不会有让车旗,有一辆更快的车正在接近，它是他们的组别领跑者，但我们处在同一圈，所以不会有让车旗,"there's a faster car approaching, it's their class leader but we're on the same lap so there'll be no blue flag"
\voice\multiclass\faster_car_behind_racing_player_is_class_leader,2_male.wav,后面有比我们快的车，但这家伙是组别领跑，但他正在和我们争夺位置，不要期待让车旗,后面有比我们快的车，但这家伙是组别领跑，但他正在和我们争夺位置，不要期待让车旗,"there's a faster car behind, this guy's the class leader but he's racing us for position, don't expect a blue flag"
\voice\multiclass\faster_car_behind_racing_player_is_class_leader,3.wav,后面有一辆更快的车，它是他们的组别领跑，但我们处在同一圈，所以不会有让车旗,后面有一辆更快的车，它是他们的组别领跑，但我们处在同一圈，所以不会有让车旗,"there's a faster car behind, it's their class leader but we're on the same lap so there'll be no blue flag"
\voice\multiclass\faster_car_behind_racing_player_is_class_leader,3_male.wav,有一辆更快的车正在接近，这辆车是他的组别领跑但他在和我们争夺位置，我们不会得到让车旗,有一辆更快的车正在接近，这辆车是他的组别领跑但他在和我们争夺位置，我们不会得到让车旗,"there's a faster car approaching, this guy's class leader but he's racing us for position, we won't get a blue flag"
\voice\multiclass\faster_car_behind_racing_player_is_class_leader,4_male.wav,有一辆更快的车在接近，我们不会在这里得到让车旗，他正在套我们的圈，他是组别领跑,有一辆更快的车在接近，我们不会在这里得到让车旗，他正在套我们的圈，他是组别领跑,"there's a faster car approaching, we're not gonna get a blue flag here, he's on our lap, he's the class leader"
\voice\multiclass\faster_cars_behind,1.wav,后面有一组快车,后面有一组快车,there's a group of faster cars behind
\voice\multiclass\faster_cars_behind,2.wav,后面有一组快车,后面有一组快车,there's a group of faster cars behind
\voice\multiclass\faster_cars_behind,3.wav,有组快车正在接近你,有组快车正在接近你,there's a group of faster cars bearing down on you
\voice\multiclass\faster_cars_behind,4.wav,更快的赛车接近,更快的赛车接近,faster cars approaching
\voice\multiclass\faster_cars_behind_fighting,1.wav,有一群快车正在接近你，这些家伙为了位置在争夺,有一群快车正在接近你，这些家伙为了位置在争夺,"there's a group of faster cars bearing down on you, these guys are scrapping for position"
\voice\multiclass\faster_cars_behind_fighting,2.wav,有一群快组的车在后面，它们正在为位置竞速,有一群快组的车在后面，它们正在为位置竞速,"there's a group of faster cars behind, they're racing for position"
\voice\multiclass\faster_cars_behind_fighting,3.wav,有一些更快的赛车正在接近，它们在争夺位置,有一些更快的赛车正在接近，它们在争夺位置,"there's some faster cars approaching, their fighting for position"
\voice\multiclass\faster_cars_behind_fighting,4.wav,有几辆快车在你后面，它们正在为位置竞争,有几辆快车在你后面，它们正在为位置竞争,"there's a group of faster cars behind you, they're racing for position"
\voice\multiclass\faster_cars_behind_inc_class_leader,1.wav,有更快的车在后面，包括组别领跑,有更快的车在后面，包括组别领跑,"there's faster cars behind, along with the class leader"
\voice\multiclass\faster_cars_behind_inc_class_leader,2.wav,有更快的赛车接近，这个组别包括组别领跑,有更快的赛车接近，这个组别包括组别领跑,"there's faster cars approaching, this group includes the class leader"
\voice\multiclass\faster_cars_behind_inc_class_leader,3.wav,有更快的赛车接近，其中包括组别领跑,有更快的赛车接近，其中包括组别领跑,"there's faster cars approaching, the group includes the class leader"
\voice\multiclass\faster_cars_behind_inc_class_leader,4.wav,有更快的车在后面，这个组包括他们的组别领跑,有更快的车在后面，这个组包括他们的组别领跑,"there's faster cars behind, this group includes their class leader"
\voice\multiclass\faster_cars_fighting_behind_inc_class_leader,1.wav,更快的赛车接近了，他们正在为位置战斗，这个小组包括组别领跑,更快的赛车接近了，他们正在为位置战斗，这个小组包括组别领跑,"faster cars approaching, they're battling for position, the group includes the class leader"
\voice\multiclass\faster_cars_fighting_behind_inc_class_leader,2.wav,更快的赛车接近了，它们正在争夺位置，组别领跑者在这组,更快的赛车接近了，它们正在争夺位置，组别领跑者在这组,"faster cars approaching, they're scrapping for position, the class leader's in this group"
\voice\multiclass\faster_cars_fighting_behind_inc_class_leader,3.wav,有一组快车正在接近，它们在争夺位置，他们的组别领跑者也在其中,有一组快车正在接近，它们在争夺位置，他们的组别领跑者也在其中,"there's a group of faster cars approaching, they're fighting for position, their class leader's in the group"
\voice\multiclass\faster_cars_fighting_behind_inc_class_leader,4.wav,有一些更快的赛车正在接近，它们在争夺位置，这个小组包括组别领跑,有一些更快的赛车正在接近，它们在争夺位置，这个小组包括组别领跑,"there's some faster cars approaching, they're fighting for position, the group includes the class leader"
\voice\multiclass\group4,52.wav,组别4,组别4,Group 4
\voice\multiclass\group4,53.wav,组别4,组别4,Group 4
\voice\multiclass\group4,54.wav,组别4,组别4,Group 4
\voice\multiclass\group5,55.wav,组别5,组别5,Group 5
\voice\multiclass\group5,56.wav,组别5,组别5,Group 5
\voice\multiclass\group5,57.wav,组别5,组别5,Group 5
\voice\multiclass\group6,58.wav,组别,组别,Group 6
\voice\multiclass\group6,59.wav,组别,组别,Group 6
\voice\multiclass\group6,60.wav,组别,组别,Group 6
\voice\multiclass\groupa,43.wav,A组,A组,Group A
\voice\multiclass\groupa,44.wav,A组,A组,Group A
\voice\multiclass\groupa,45.wav,A组,A组,Group A
\voice\multiclass\groupa_runners,1.wav,A组别赛车,A组别赛车,Group A class cars
\voice\multiclass\groupa_runners,2.wav,A组跑者,A组跑者,Group A runners
\voice\multiclass\groupa_runners,3.wav,A组跑者,A组跑者,Group A runners
\voice\multiclass\groupb,46.wav,组别B,组别B,Group B
\voice\multiclass\groupb,47.wav,组别B,组别B,Group B
\voice\multiclass\groupb,48.wav,组别B,组别B,Group B
\voice\multiclass\groupc,49.wav,组别C,组别C,Group C
\voice\multiclass\groupc,50.wav,组别C,组别C,Group C
\voice\multiclass\groupc,51.wav,组别C,组别C,Group C
\voice\multiclass\groupc_runners,31.wav,C组赛车,C组赛车,Group C class cars
\voice\multiclass\groupc_runners,32.wav,组别C的赛车手,组别C的赛车手,Group C runners
\voice\multiclass\groupc_runners,33.wav,组C赛车,组C赛车,Group C cars
\voice\multiclass\gt1,10.wav,GT1,GT1,GT1
\voice\multiclass\gt1,11.wav,GT1,GT1,GT1
\voice\multiclass\gt1,12.wav,GT1,GT1,GT1
\voice\multiclass\gt2,13.wav,GT2,GT2,GT2
\voice\multiclass\gt2,14.wav,GT2,GT2,GT2
\voice\multiclass\gt2,15.wav,GT2,GT2,GT2
\voice\multiclass\gt2_runners,4.wav,GT2赛车,GT2赛车,GT2 cars
\voice\multiclass\gt2_runners,5.wav,GT2 组参赛者,GT2 组参赛者,GT2 runners
\voice\multiclass\gt2_runners,6.wav,GT2组别赛车,GT2组别赛车,GT2 class cars
\voice\multiclass\gt3,25.wav,GT3,GT3,GT3
\voice\multiclass\gt3,26.wav,GT3,GT3,GT3
\voice\multiclass\gt3,27.wav,GT3,GT3,GT3
